Jour,date,S,I,R,D,S_abs,I_abs,R_abs,D_abs,V,V_abs,lits_par_mille
1057,2022-11-26,0.9661683268738279,3.473225568834792e-05,0.033362240394408924,0.00043470047607484187,36190710.0,1301.0,1249682.0,16283.0,2.02131278300427e-06,75.71428571428571,1.1
1058,2022-11-27,0.9661644024759907,3.6383630094085774e-05,0.03336450960404268,0.0004347042898725457,36190563.0,1362.857142857143,1249767.0,16283.142857142857,0.0,0.0,1.1
1059,2022-11-28,0.9661604780781535,3.8035004499823634e-05,0.033366778813676425,0.0004347081036702494,36190416.0,1424.7142857142858,1249852.0,16283.285714285714,4.25619823742086e-06,159.42857142857142,1.1
1060,2022-11-29,0.9661565536803164,3.968637890556149e-05,0.03336904802331018,0.0004347119174679532,36190269.0,1486.5714285714287,1249937.0,16283.42857142857,4.25619823742086e-06,159.42857142857142,1.1
1061,2022-11-30,0.966152629282479,4.133775331129935e-05,0.03337131723294393,0.000434715731265657,36190122.0,1548.4285714285713,1250022.0,16283.57142857143,4.25619823742086e-06,159.42857142857142,1.1
1062,2022-12-01,0.9661487048846419,4.29891277170372e-05,0.03337358644257767,0.0004347195450633608,36189975.0,1610.2857142857142,1250107.0,16283.714285714286,4.25619823742086e-06,159.42857142857142,1.1
1063,2022-12-02,0.9661447804868047,4.4640502122775053e-05,0.03337585565221143,0.0004347233588610646,36189828.0,1672.142857142857,1250192.0,16283.857142857143,4.25619823742086e-06,159.42857142857142,1.1
1064,2022-12-03,0.9661408560889675,4.629187652851291e-05,0.03337812486184518,0.00043472717265876835,36189681.0,1734.0,1250277.0,16284.0,4.25619823742086e-06,159.42857142857142,1.1
1065,2022-12-04,0.966137038477466,4.742076064883255e-05,0.03338080977542864,0.00043473098645647215,36189538.0,1776.2857142857142,1250377.5714285714,16284.142857142857,4.25619823742086e-06,159.42857142857142,1.1
1066,2022-12-05,0.9661332208659645,4.85496447691522e-05,0.033383494689012104,0.0004347348002541759,36189395.0,1818.5714285714287,1250478.142857143,16284.285714285714,3.2341004528071293e-06,121.14285714285714,1.1
1067,2022-12-06,0.9661294032544631,4.967852888947184e-05,0.033386179602595566,0.0004347386140518797,36189252.0,1860.857142857143,1250578.7142857143,16284.42857142857,3.2341004528071293e-06,121.14285714285714,1.1
1068,2022-12-07,0.9661255856429616,5.0807413009791484e-05,0.03338886451617903,0.00043474242784958346,36189109.0,1903.142857142857,1250679.2857142857,16284.57142857143,3.2341004528071293e-06,121.14285714285714,1.1
1069,2022-12-08,0.96612176803146,5.193629713011112e-05,0.033391549429762496,0.00043474624164728726,36188966.0,1945.4285714285713,1250779.857142857,16284.714285714286,3.2341004528071293e-06,121.14285714285714,1.1
1070,2022-12-09,0.9661179504199586,5.306518125043077e-05,0.03339423434334596,0.000434750055444991,36188823.0,1987.7142857142858,1250880.4285714286,16284.857142857143,3.2341004528071293e-06,121.14285714285714,1.1
1071,2022-12-10,0.9661141328084571,5.419406537075041e-05,0.03339691925692942,0.0004347538692426948,36188680.0,2030.0,1250981.0,16285.0,3.2341004528071293e-06,121.14285714285714,1.1
1072,2022-12-11,0.966110994052947,5.34084230437712e-05,0.0334008322133735,0.0004347653106358062,36188562.428571425,2000.5714285714287,1251127.5714285714,16285.42857142857,5.255413235811894e-06,196.85714285714286,1.1
1073,2022-12-12,0.9661078552974367,5.262278071679199e-05,0.033404745169817576,0.0004347767520289175,36188444.85714286,1971.142857142857,1251274.142857143,16285.857142857143,2.5094788890884394e-06,94.0,1.1
1074,2022-12-13,0.9661047165419265,5.1837138389812785e-05,0.03340865812626166,0.00043478819342202885,36188327.28571428,1941.7142857142858,1251420.7142857143,16286.285714285714,2.5094788890884394e-06,94.0,1.1
1075,2022-12-14,0.9661015777864163,5.1051496062833575e-05,0.03341257108270574,0.0004347996348151402,36188209.71428572,1912.2857142857142,1251567.2857142857,16286.714285714286,2.5094788890884394e-06,94.0,1.1
1076,2022-12-15,0.9660984390309061,5.0265853735854365e-05,0.033416484039149826,0.00043481107620825147,36188092.14285714,1882.857142857143,1251713.857142857,16287.142857142857,2.5094788890884394e-06,94.0,1.1
1077,2022-12-16,0.9660953002753958,4.948021140887514e-05,0.033420396995593904,0.0004348225176013629,36187974.571428575,1853.4285714285713,1251860.4285714286,16287.57142857143,2.5094788890884394e-06,94.0,1.1
1078,2022-12-17,0.9660921615198856,4.869456908189594e-05,0.03342430995203798,0.00043483395899447425,36187857.0,1824.0,1252007.0,16288.0,2.5094788890884394e-06,94.0,1.1
1079,2022-12-18,0.966089632972008,4.7405505458017426e-05,0.033428104680753246,0.0004348568417806969,36187762.28571428,1775.7142857142858,1252149.142857143,16288.857142857143,4.881661060836742e-07,18.285714285714285,1.1
1080,2022-12-19,0.9660871044241305,4.6116441834138914e-05,0.03343189940946851,0.0004348797245669196,36187667.571428575,1727.4285714285713,1252291.2857142857,16289.714285714286,0.0,0.0,1.1
1081,2022-12-20,0.9660845758762528,4.48273782102604e-05,0.03343569413818377,0.00043490260735314237,36187572.85714286,1679.142857142857,1252433.4285714286,16290.57142857143,0.0,0.0,1.1
1082,2022-12-21,0.9660820473283752,4.353831458638189e-05,0.033439488866899035,0.00043492549013936504,36187478.14285714,1630.857142857143,1252575.5714285714,16291.42857142857,0.0,0.0,1.1
1083,2022-12-22,0.9660795187804976,4.2249250962503384e-05,0.033443283595614305,0.0004349483729255877,36187383.428571425,1582.5714285714287,1252717.7142857143,16292.285714285714,4.584184839946161e-06,171.71428571428572,1.1
1084,2022-12-23,0.96607699023262,4.096018733862487e-05,0.03344707832432957,0.0004349712557118104,36187288.71428572,1534.2857142857142,1252859.857142857,16293.142857142857,4.584184839946161e-06,171.71428571428572,1.1
1085,2022-12-24,0.9660744616847424,3.967112371474636e-05,0.03345087305304483,0.0004349941384980331,36187194.0,1486.0,1253002.0,16294.0,4.584184839946161e-06,171.71428571428572,1.1
1086,2022-12-25,0.9660726997102033,3.829434274368085e-05,0.03345401180855505,0.0004349941384980331,36187128.0,1434.4285714285713,1253119.5714285714,16294.0,4.584184839946161e-06,171.71428571428572,1.1
1087,2022-12-26,0.9660709377356642,3.691756177261534e-05,0.03345715056406525,0.0004349941384980331,36187062.0,1382.857142857143,1253237.142857143,16294.0,4.584184839946161e-06,171.71428571428572,1.1
1088,2022-12-27,0.9660691757611249,3.5540780801549835e-05,0.03346028931957547,0.0004349941384980331,36186996.0,1331.2857142857142,1253354.7142857143,16294.0,4.584184839946161e-06,171.71428571428572,1.1
1089,2022-12-28,0.9660674137865859,3.416399983048432e-05,0.033463428075085684,0.0004349941384980331,36186930.0,1279.7142857142858,1253472.2857142857,16294.0,4.584184839946161e-06,171.71428571428572,1.1
1090,2022-12-29,0.9660656518120466,3.278721885941881e-05,0.033466566830595894,0.0004349941384980331,36186864.0,1228.142857142857,1253589.857142857,16294.0,0.0,0.0,1.1
1091,2022-12-30,0.9660638898375077,3.1410437888353296e-05,0.03346970558610611,0.0004349941384980331,36186798.0,1176.5714285714287,1253707.4285714286,16294.0,0.0,0.0,1.1
1092,2022-12-31,0.9660621278629684,3.003365691728779e-05,0.03347284434161632,0.0004349941384980331,36186732.0,1125.0,1253825.0,16294.0,0.0,0.0,1.1
1093,2023-01-01,0.9660607892199744,2.8843752033707627e-05,0.03347537288949393,0.0004349941384980331,36186681.85714286,1080.4285714285713,1253919.7142857143,16294.0,0.0,0.0,1.1
1094,2023-01-02,0.9660594505769803,2.7653847150127464e-05,0.03347790143737154,0.0004349941384980331,36186631.71428572,1035.857142857143,1254014.4285714286,16294.0,0.0,0.0,1.1
1095,2023-01-03,0.9660581119339863,2.6463942266547297e-05,0.033480429985249145,0.0004349941384980331,36186581.571428575,991.2857142857143,1254109.142857143,16294.0,0.0,0.0,1.1
1096,2023-01-04,0.9660567732909923,2.5274037382967133e-05,0.03348295853312675,0.0004349941384980331,36186531.428571425,946.7142857142857,1254203.857142857,16294.0,0.0,0.0,1.1
1097,2023-01-05,0.9660554346479983,2.4084132499386966e-05,0.033485487081004364,0.0004349941384980331,36186481.28571428,902.1428571428571,1254298.5714285714,16294.0,0.0,0.0,1.1
1098,2023-01-06,0.966054096005004,2.289422761580681e-05,0.03348801562888197,0.0004349941384980331,36186431.14285714,857.5714285714286,1254393.2857142857,16294.0,4.103646329269557e-06,153.71428571428572,1.1
1099,2023-01-07,0.9660527573620101,2.1704322732226642e-05,0.033490544176759576,0.0004349941384980331,36186381.0,813.0,1254488.0,16294.0,4.103646329269557e-06,153.71428571428572,1.1
1100,2023-01-08,0.966051716195237,2.0983514966211735e-05,0.03349230233750102,0.00043499795229573685,36186342.0,786.0,1254553.857142857,16294.142857142857,4.103646329269557e-06,153.71428571428572,1.1
1101,2023-01-09,0.966050675028464,2.0262707200196827e-05,0.03349406049824246,0.00043500176609344066,36186303.0,759.0,1254619.7142857143,16294.285714285714,4.103646329269557e-06,153.71428571428572,1.1
1102,2023-01-10,0.9660496338616907,1.9541899434181924e-05,0.033495818658983906,0.0004350055798911445,36186264.0,732.0,1254685.5714285714,16294.42857142857,4.103646329269557e-06,153.71428571428572,1.1
1103,2023-01-11,0.9660485926949176,1.8821091668167013e-05,0.03349757681972535,0.0004350093936888482,36186225.0,705.0,1254751.4285714286,16294.57142857143,4.103646329269557e-06,153.71428571428572,1.1
1104,2023-01-12,0.9660475515281445,1.810028390215211e-05,0.0334993349804668,0.000435013207486552,36186186.0,678.0,1254817.2857142857,16294.714285714286,4.103646329269557e-06,153.71428571428572,1.1
1105,2023-01-13,0.9660465103613713,1.73794761361372e-05,0.03350109314120824,0.0004350170212842558,36186147.0,651.0,1254883.142857143,16294.857142857143,0.0,0.0,1.1
1106,2023-01-14,0.9660454691945982,1.6658668370122294e-05,0.03350285130194968,0.0004350208350819596,36186108.0,624.0,1254949.0,16295.0,0.0,0.0,1.1
1107,2023-01-15,0.9660447522006299,1.6037019344405735e-05,0.03350418994494371,0.0004350208350819596,36186081.14285714,600.7142857142857,1254999.142857143,16295.0,0.0,0.0,1.1
1108,2023-01-16,0.9660440352066616,1.5415370318689173e-05,0.03350552858793774,0.0004350208350819596,36186054.28571428,577.4285714285714,1255049.2857142857,16295.0,2.9976449951726094e-06,112.28571428571429,1.1
1109,2023-01-17,0.9660433182126933,1.4793721292972612e-05,0.03350686723093176,0.0004350208350819596,36186027.428571425,554.1428571428571,1255099.4285714286,16295.0,2.9976449951726094e-06,112.28571428571429,1.1
1110,2023-01-18,0.966042601218725,1.4172072267256054e-05,0.03350820587392579,0.0004350208350819596,36186000.571428575,530.8571428571429,1255149.5714285714,16295.0,2.9976449951726094e-06,112.28571428571429,1.1
1111,2023-01-19,0.9660418842247568,1.3550423241539493e-05,0.03350954451691982,0.0004350208350819596,36185973.71428572,507.57142857142856,1255199.7142857143,16295.0,2.9976449951726094e-06,112.28571428571429,1.1
1112,2023-01-20,0.9660411672307884,1.2928774215822934e-05,0.033510883159913844,0.0004350208350819596,36185946.85714286,484.2857142857143,1255249.857142857,16295.0,2.9976449951726094e-06,112.28571428571429,1.1
1113,2023-01-21,0.9660404502368201,1.2307125190106373e-05,0.033512221802907874,0.0004350208350819596,36185920.0,461.0,1255300.0,16295.0,2.9976449951726094e-06,112.28571428571429,1.1
1114,2023-01-22,0.9660399963948932,1.1719800343723857e-05,0.0335132591558833,0.00043502464887966327,36185903.0,439.0,1255338.857142857,16295.142857142857,5.137185506994635e-06,192.42857142857142,1.1
1115,2023-01-23,0.9660395425529665,1.113247549734134e-05,0.03351429650885873,0.00043502846267736713,36185886.0,417.0,1255377.7142857143,16295.285714285714,2.1395405118215297e-06,80.14285714285714,1.1
1116,2023-01-24,0.9660390887110398,1.0545150650958823e-05,0.03351533386183416,0.0004350322764750709,36185869.0,395.0,1255416.5714285714,16295.42857142857,2.1395405118215297e-06,80.14285714285714,1.1
1117,2023-01-25,0.9660386348691131,9.957825804576307e-06,0.03351637121480959,0.0004350360902727747,36185852.0,373.0,1255455.4285714286,16295.57142857143,2.1395405118215297e-06,80.14285714285714,1.1
1118,2023-01-26,0.9660381810271863,9.37050095819379e-06,0.03351740856778502,0.0004350399040704785,36185835.0,351.0,1255494.2857142857,16295.714285714286,2.1395405118215297e-06,80.14285714285714,1.1
1119,2023-01-27,0.9660377271852596,8.783176111811273e-06,0.03351844592076045,0.0004350437178681823,36185818.0,329.0,1255533.142857143,16295.857142857143,2.1395405118215297e-06,80.14285714285714,1.1
1120,2023-01-28,0.9660372733433328,8.195851265428757e-06,0.03351948327373588,0.00043504753166588605,36185801.0,307.0,1255572.0,16296.0,2.1395405118215297e-06,80.14285714285714,1.1
1121,2023-01-29,0.9660370940948406,7.658105789195414e-06,0.033520200267704185,0.00043504753166588605,36185794.28571428,286.85714285714283,1255598.857142857,16296.0,1.659002001144925e-06,62.142857142857146,1.1
1122,2023-01-30,0.9660369148463487,7.12036031296207e-06,0.0335209172616725,0.00043504753166588605,36185787.571428575,266.7142857142857,1255625.7142857143,16296.0,1.659002001144925e-06,62.142857142857146,1.1
1123,2023-01-31,0.9660367355978565,6.582614836728727e-06,0.03352163425564081,0.00043504753166588605,36185780.85714286,246.57142857142858,1255652.5714285714,16296.0,1.659002001144925e-06,62.142857142857146,1.1
1124,2023-02-01,0.9660365563493645,6.044869360495384e-06,0.033522351249609124,0.00043504753166588605,36185774.14285714,226.42857142857142,1255679.4285714286,16296.0,1.659002001144925e-06,62.142857142857146,1.1
1125,2023-02-02,0.9660363771008723,5.507123884262041e-06,0.03352306824357743,0.00043504753166588605,36185767.428571425,206.28571428571428,1255706.2857142857,16296.0,1.659002001144925e-06,62.142857142857146,1.1
1126,2023-02-03,0.9660361978523803,4.969378408028697e-06,0.03352378523754575,0.00043504753166588605,36185760.71428572,186.14285714285714,1255733.142857143,16296.0,1.659002001144925e-06,62.142857142857146,1.1
1127,2023-02-04,0.9660360186038882,4.431632931795354e-06,0.033524502231514056,0.00043504753166588605,36185754.0,166.0,1255760.0,16296.0,1.659002001144925e-06,62.142857142857146,1.1
1128,2023-02-05,0.9660358126588121,4.183736081049487e-06,0.03352495607344081,0.00043504753166588605,36185746.28571428,156.71428571428572,1255777.0,16296.0,0.0,0.0,1.1
1129,2023-02-06,0.9660356067137361,3.935839230303619e-06,0.03352540991536756,0.00043504753166588605,36185738.571428575,147.42857142857142,1255794.0,16296.0,0.0,0.0,1.1
1130,2023-02-07,0.9660354007686601,3.6879423795577513e-06,0.03352586375729431,0.00043504753166588605,36185730.85714286,138.14285714285714,1255811.0,16296.0,0.0,0.0,1.1
1131,2023-02-08,0.9660351948235842,3.440045528811884e-06,0.033526317599221055,0.00043504753166588605,36185723.14285714,128.85714285714286,1255828.0,16296.0,0.0,0.0,1.1
1132,2023-02-09,0.9660349888785082,3.1921486780660166e-06,0.03352677144114781,0.00043504753166588605,36185715.428571425,119.57142857142857,1255845.0,16296.0,0.0,0.0,1.1
1133,2023-02-10,0.9660347829334323,2.944251827320149e-06,0.03352722528307456,0.00043504753166588605,36185707.71428572,110.28571428571429,1255862.0,16296.0,0.0,0.0,1.1
1134,2023-02-11,0.9660345769883563,2.6963549765742814e-06,0.033527679125001306,0.00043504753166588605,36185700.0,101.0,1255879.0,16296.0,0.0,0.0,1.1
1135,2023-02-12,0.9660343634156848,2.7306791559083245e-06,0.03352785837349338,0.00043504753166588605,36185692.0,102.28571428571429,1255885.7142857143,16296.0,0.0,0.0,1.1
1136,2023-02-13,0.9660341498430134,2.765003335242368e-06,0.03352803762198546,0.00043504753166588605,36185684.0,103.57142857142857,1255892.4285714286,16296.0,3.485811101256779e-06,130.57142857142858,1.1
1137,2023-02-14,0.966033936270342,2.799327514576411e-06,0.03352821687047754,0.00043504753166588605,36185676.0,104.85714285714286,1255899.142857143,16296.0,4.290522416754903e-06,160.71428571428572,1.1
1138,2023-02-15,0.9660337226976706,2.833651693910454e-06,0.033528396118969614,0.00043504753166588605,36185668.0,106.14285714285714,1255905.857142857,16296.0,4.290522416754903e-06,160.71428571428572,1.1
1139,2023-02-16,0.9660335091249992,2.8679758732444977e-06,0.0335285753674617,0.00043504753166588605,36185660.0,107.42857142857143,1255912.5714285714,16296.0,4.290522416754903e-06,160.71428571428572,1.1
1140,2023-02-17,0.9660332955523278,2.9023000525785408e-06,0.033528754615953775,0.00043504753166588605,36185652.0,108.71428571428571,1255919.2857142857,16296.0,4.290522416754903e-06,160.71428571428572,1.1
1141,2023-02-18,0.9660330819796563,2.936624231912584e-06,0.03352893386444585,0.00043504753166588605,36185644.0,110.0,1255926.0,16296.0,4.290522416754903e-06,160.71428571428572,1.1
1142,2023-02-19,0.9660329332415458,2.879417266355845e-06,0.03352913980952186,0.00043504753166588605,36185638.428571425,107.85714285714286,1255933.7142857143,16296.0,4.885474858544985e-06,183.0,1.1
1143,2023-02-20,0.9660327845034354,2.822210300799106e-06,0.033529345754597865,0.00043504753166588605,36185632.85714286,105.71428571428571,1255941.4285714286,16296.0,1.3996637572877098e-06,52.42857142857143,1.1
1144,2023-02-21,0.966032635765325,2.765003335242368e-06,0.033529551699673865,0.00043504753166588605,36185627.28571428,103.57142857142857,1255949.142857143,16296.0,1.0564219639472781e-06,39.57142857142857,1.1
1145,2023-02-22,0.9660324870272146,2.707796369685629e-06,0.03352975764474987,0.00043504753166588605,36185621.71428572,101.42857142857143,1255956.857142857,16296.0,1.0564219639472781e-06,39.57142857142857,1.1
1146,2023-02-23,0.9660323382891042,2.6505894041288906e-06,0.03352996358982587,0.00043504753166588605,36185616.14285714,99.28571428571429,1255964.5714285714,16296.0,1.3043188146931455e-06,48.857142857142854,1.1
1147,2023-02-24,0.9660321895509937,2.5933824385721518e-06,0.033530169534901885,0.00043504753166588605,36185610.571428575,97.14285714285714,1255972.2857142857,16296.0,1.3043188146931455e-06,48.857142857142854,1.1
1148,2023-02-25,0.9660320408128832,2.5361754730154133e-06,0.033530375479977885,0.00043504753166588605,36185605.0,95.0,1255980.0,16296.0,1.3043188146931455e-06,48.857142857142854,1.1
1149,2023-02-26,0.9660317700332463,2.5933824385721518e-06,0.033530589052649294,0.00043504753166588605,36185594.85714286,97.14285714285714,1255988.0,16296.0,1.201346276691016e-06,45.0,1.1
1150,2023-02-27,0.9660314992536092,2.6505894041288906e-06,0.0335308026253207,0.00043504753166588605,36185584.71428572,99.28571428571429,1255996.0,16296.0,1.201346276691016e-06,45.0,1.1
1151,2023-02-28,0.9660312284739723,2.707796369685629e-06,0.03353101619799212,0.00043504753166588605,36185574.571428575,101.42857142857143,1256004.0,16296.0,1.2547394445439721e-06,47.0,1.1
1152,2023-03-01,0.9660309576943353,2.765003335242368e-06,0.03353122977066353,0.00043504753166588605,36185564.428571425,103.57142857142857,1256012.0,16296.0,1.2547394445439721e-06,47.0,1.1
1153,2023-03-02,0.9660306869146983,2.822210300799106e-06,0.033531443343334945,0.00043504753166588605,36185554.28571428,105.71428571428571,1256020.0,16296.0,1.0068425937981046e-06,37.714285714285715,1.1
1154,2023-03-03,0.9660304161350614,2.879417266355845e-06,0.033531656916006354,0.00043504753166588605,36185544.14285714,107.85714285714286,1256028.0,16296.0,1.0068425937981046e-06,37.714285714285715,1.1
1155,2023-03-04,0.9660301453554244,2.936624231912584e-06,0.03353187048867776,0.00043504753166588605,36185534.0,110.0,1256036.0,16296.0,1.0068425937981046e-06,37.714285714285715,1.1
1156,2023-03-05,0.9660299775483254,2.9556932204314967e-06,0.03353201922678821,0.00043504753166588605,36185527.71428572,110.71428571428571,1256041.5714285714,16296.0,1.262367039951537e-06,47.285714285714285,1.1
1157,2023-03-06,0.9660298097412265,2.97476220895041e-06,0.033532167964898656,0.00043504753166588605,36185521.428571425,111.42857142857143,1256047.142857143,16296.0,1.262367039951537e-06,47.285714285714285,1.1
1158,2023-03-07,0.9660296419341275,2.9938311974693228e-06,0.03353231670300911,0.00043504753166588605,36185515.14285714,112.14285714285714,1256052.7142857143,16296.0,7.475043499408894e-07,28.0,1.1
1159,2023-03-08,0.9660294741270284,3.0129001859882356e-06,0.033532465441119555,0.00043504753166588605,36185508.85714286,112.85714285714286,1256058.2857142857,16296.0,7.475043499408894e-07,28.0,1.1
1160,2023-03-09,0.9660293063199296,3.031969174507149e-06,0.03353261417923,0.00043504753166588605,36185502.571428575,113.57142857142857,1256063.857142857,16296.0,7.475043499408894e-07,28.0,1.1
1161,2023-03-10,0.9660291385128307,3.0510381630260612e-06,0.033532762917340454,0.00043504753166588605,36185496.28571428,114.28571428571429,1256069.4285714286,16296.0,7.475043499408894e-07,28.0,1.1
1162,2023-03-11,0.9660289707057317,3.070107151544974e-06,0.0335329116554509,0.00043504753166588605,36185490.0,115.0,1256075.0,16296.0,7.475043499408894e-07,28.0,1.1
1163,2023-03-12,0.9660288181538236,2.951879422727714e-06,0.03353318243508786,0.00043504753166588605,36185484.28571428,110.57142857142857,1256085.142857143,16296.0,0.0,0.0,1.1
1164,2023-03-13,0.9660286656019154,2.833651693910454e-06,0.03353345321472483,0.00043504753166588605,36185478.571428575,106.14285714285714,1256095.2857142857,16296.0,0.0,0.0,1.1
1165,2023-03-14,0.9660285130500073,2.7154239650931943e-06,0.0335337239943618,0.00043504753166588605,36185472.85714286,101.71428571428571,1256105.4285714286,16296.0,6.5978700275389e-07,24.714285714285715,1.1
1166,2023-03-15,0.9660283604980991,2.5971962362759347e-06,0.03353399477399877,0.00043504753166588605,36185467.14285714,97.28571428571429,1256115.5714285714,16296.0,6.5978700275389e-07,24.714285714285715,1.1
1167,2023-03-16,0.9660282079461908,2.478968507458675e-06,0.03353426555363574,0.00043504753166588605,36185461.428571425,92.85714285714286,1256125.7142857143,16296.0,6.5978700275389e-07,24.714285714285715,1.1
1168,2023-03-17,0.9660280553942827,2.360740778641415e-06,0.033534536333272705,0.00043504753166588605,36185455.71428572,88.42857142857143,1256135.857142857,16296.0,6.5978700275389e-07,24.714285714285715,1.1
1169,2023-03-18,0.9660279028423746,2.242513049824155e-06,0.033534807112909674,0.00043504753166588605,36185450.0,84.0,1256146.0,16296.0,6.5978700275389e-07,24.714285714285715,1.1
1170,2023-03-19,0.9660276778283101,2.299720015380894e-06,0.03353497492000864,0.00043504753166588605,36185441.571428575,86.14285714285714,1256152.2857142857,16296.0,1.6780709896638377e-06,62.857142857142854,1.1
1171,2023-03-20,0.9660274528142455,2.3569269809376323e-06,0.03353514272710761,0.00043504753166588605,36185433.14285714,88.28571428571429,1256158.5714285714,16296.0,1.6780709896638377e-06,62.857142857142854,1.1
1172,2023-03-21,0.966027227800181,2.4141339464943708e-06,0.033535310534206574,0.00043504753166588605,36185424.71428572,90.42857142857143,1256164.857142857,16296.0,1.0182839869094523e-06,38.142857142857146,1.1
1173,2023-03-22,0.9660270027861165,2.4713409120511097e-06,0.03353547834130554,0.00043504753166588605,36185416.28571428,92.57142857142857,1256171.142857143,16296.0,1.0182839869094523e-06,38.142857142857146,1.1
1174,2023-03-23,0.966026777772052,2.528547877607848e-06,0.03353564614840451,0.00043504753166588605,36185407.85714286,94.71428571428571,1256177.4285714286,16296.0,1.0182839869094523e-06,38.142857142857146,1.1
1175,2023-03-24,0.9660265527579874,2.585754843164587e-06,0.03353581395550348,0.00043504753166588605,36185399.428571425,96.85714285714286,1256183.7142857143,16296.0,1.0182839869094523e-06,38.142857142857146,1.1
1176,2023-03-25,0.9660263277439229,2.6429618087213255e-06,0.033535981762602446,0.00043504753166588605,36185391.0,99.0,1256190.0,16296.0,1.0182839869094523e-06,38.142857142857146,1.1
1177,2023-03-26,0.9660261866334079,2.631520415609978e-06,0.03353613431451059,0.00043504753166588605,36185385.71428572,98.57142857142857,1256195.7142857143,16296.0,8.58104483350584e-07,32.142857142857146,1.1
1178,2023-03-27,0.966026045522893,2.62007902249863e-06,0.03353628686641875,0.00043504753166588605,36185380.428571425,98.14285714285714,1256201.4285714286,16296.0,8.58104483350584e-07,32.142857142857146,1.1
1179,2023-03-28,0.9660259044123779,2.608637629387282e-06,0.033536439418326895,0.00043504753166588605,36185375.14285714,97.71428571428571,1256207.142857143,16296.0,8.58104483350584e-07,32.142857142857146,1.1
1180,2023-03-29,0.9660257633018627,2.597196236275934e-06,0.03353659197023505,0.00043504753166588605,36185369.85714286,97.28571428571429,1256212.857142857,16296.0,8.58104483350584e-07,32.142857142857146,1.1
1181,2023-03-30,0.9660256221913477,2.585754843164587e-06,0.0335367445221432,0.00043504753166588605,36185364.571428575,96.85714285714286,1256218.5714285714,16296.0,8.58104483350584e-07,32.142857142857146,1.1
1182,2023-03-31,0.9660254810808327,2.574313450053239e-06,0.033536897074051344,0.00043504753166588605,36185359.28571428,96.42857142857143,1256224.2857142857,16296.0,8.58104483350584e-07,32.142857142857146,1.1
1183,2023-04-01,0.9660253399703177,2.5628720569418912e-06,0.0335370496259595,0.00043504753166588605,36185354.0,96.0,1256230.0,16296.0,8.58104483350584e-07,32.142857142857146,1.1
1184,2023-04-02,0.9660251225838486,2.555244461534326e-06,0.033537274640024026,0.00043504753166588605,36185345.85714286,95.71428571428571,1256238.4285714286,16296.0,3.5849698415506654e-07,13.428571428571429,1.1
1185,2023-04-03,0.9660249051973794,2.547616866126761e-06,0.033537499654088546,0.00043504753166588605,36185337.71428572,95.42857142857143,1256246.857142857,16296.0,3.5849698415506654e-07,13.428571428571429,1.1
1186,2023-04-04,0.9660246878109103,2.5399892707191963e-06,0.03353772466815307,0.00043504753166588605,36185329.571428575,95.14285714285714,1256255.2857142857,16296.0,7.284353614219764e-07,27.285714285714285,1.1
1187,2023-04-05,0.9660244704244413,2.5323616753116307e-06,0.03353794968221759,0.00043504753166588605,36185321.428571425,94.85714285714286,1256263.7142857143,16296.0,7.284353614219764e-07,27.285714285714285,1.1
1188,2023-04-06,0.9660242530379721,2.5247340799040656e-06,0.03353817469628212,0.00043504753166588605,36185313.28571428,94.57142857142857,1256272.142857143,16296.0,7.284353614219764e-07,27.285714285714285,1.1
1189,2023-04-07,0.966024035651503,2.5171064844965005e-06,0.033538399710346646,0.00043504753166588605,36185305.14285714,94.28571428571429,1256280.5714285714,16296.0,7.284353614219764e-07,27.285714285714285,1.1
1190,2023-04-08,0.9660238182650338,2.5094788890889353e-06,0.033538624724411166,0.00043504753166588605,36185297.0,94.0,1256289.0,16296.0,7.284353614219764e-07,27.285714285714285,1.1
1191,2023-04-09,0.9660236123199578,2.574313450053239e-06,0.0335387658349262,0.00043504753166588605,36185289.28571428,96.42857142857143,1256294.2857142857,16296.0,3.6993837726641423e-07,13.857142857142858,1.1
1192,2023-04-10,0.9660234063748818,2.6391480110175425e-06,0.033538906945441246,0.00043504753166588605,36185281.571428575,98.85714285714286,1256299.5714285714,16296.0,3.6993837726641423e-07,13.857142857142858,1.1
1193,2023-04-11,0.9660232004298058,2.7039825719818466e-06,0.03353904805595629,0.00043504753166588605,36185273.85714286,101.28571428571429,1256304.857142857,16296.0,2.8984862548698016e-07,10.857142857142858,1.1
1194,2023-04-12,0.9660229944847298,2.7688171329461506e-06,0.03353918916647132,0.00043504753166588605,36185266.14285714,103.71428571428571,1256310.142857143,16296.0,2.8984862548698016e-07,10.857142857142858,1.1
1195,2023-04-13,0.9660227885396537,2.833651693910454e-06,0.033539330276986364,0.00043504753166588605,36185258.428571425,106.14285714285714,1256315.4285714286,16296.0,2.8984862548698016e-07,10.857142857142858,1.1
1196,2023-04-14,0.9660225825945778,2.8984862548747582e-06,0.03353947138750141,0.00043504753166588605,36185250.71428572,108.57142857142857,1256320.7142857143,16296.0,2.8984862548698016e-07,10.857142857142858,1.1
1197,2023-04-15,0.9660223766495019,2.963320815839062e-06,0.033539612498016444,0.00043504753166588605,36185243.0,111.0,1256326.0,16296.0,2.8984862548698016e-07,10.857142857142858,1.1
